peak_players,rating,total_reviews
81053,39836,58.12610344222886
93650,45854,66.55810647117076
45149,24705,56.42908693120663
37071,19204,34.76554900027154
24707,20194,63.951316361798675
72804,29260,50.91759224148589
79119,35278,55.68798101268275
7985,15038,39.31458445520507
14864,27322,75.63213561088868
31636,19118,96.53013025232123
41910,48614,35.029627601803334
52086,15384,46.0155952642132
52350,13235,15.163327387106612
43300,12510,70.83167822783004
98778,18743,23.3303504709522
13809,48977,13.800868518506803
32118,12382,71.03305541466638
83694,672,88.7645795979117
31889,4191,92.85150057990899
88643,5441,63.30974326345526
61446,38185,75.61171974338177
19521,29273,90.61789622799043
62092,44133,24.231113494756272
54231,14332,62.15944618880192
45657,15745,18.77451109532524
57061,46439,34.559484912986136
50486,9112,26.65850993484279
64371,11280,30.587957678985855
30073,11911,14.921618034569056
72511,13230,88.67336713911203
77611,48353,45.70957529825328
54229,10699,10.733084647906647
3994,8512,50.691430172850104
21975,36742,30.359253008714404
24028,40387,24.16180650216373
2188,22951,5.189712365984099
68060,8369,44.1816127965209
84722,48032,26.023529714861787
30891,12894,5.797271748174017
81733,39490,81.36902810426962
7358,27148,17.70023814159356
22327,45261,39.41511007482473
41148,29508,37.626109463232254
4788,29758,21.79534585629101
56861,34082,22.261623802130853
60390,24038,28.3407645866107
46596,25517,62.015637882985175
32788,27614,17.294741998340825
83315,5535,50.95112278644327
22023,11543,53.44403793952757
18608,12032,88.88977549956999
90100,17241,33.42331448284075
35174,6064,19.840784533802577
80061,6183,52.33116824959296
38048,30077,8.44671611136031
49911,40396,82.22320447757639
47782,21198,57.877324226578835
52270,10300,51.52651329981688
53552,18223,97.22416867918807
24349,21438,40.15488998088669
68466,40833,1.4571638804385663
91860,47693,68.32410777824315
78234,25844,57.056703606178004
71451,16896,34.8167581882248
15113,37279,64.65769134035052
76537,44792,21.32656799952672
15251,21706,45.30081445352201
7570,17773,56.72550810654626
64308,34995,60.204672811819655
22834,21008,24.56428068216691
87912,27841,95.23409252181447
52019,49389,32.36309951426978
19060,11883,33.47962162421196
37708,18910,15.74925945536839
37063,43273,71.20267574468981
96320,26957,17.767864364224852
74067,19738,36.4536215837222
16491,33874,5.449308516792829
56333,27096,6.1454063992564665
40785,44566,37.8510481221509
51411,49301,93.81767532719498
79234,21587,62.403947794000196
47696,18208,88.2681535240275
52835,26365,8.753518979952492
45847,42472,72.64943254696803
89547,47808,89.67045224382443
90060,14788,3.9879419094618447
33392,36761,90.88936057270864
79181,4649,71.85829449301717
82764,39497,27.971950839530642
7754,48505,84.56562172611456
55764,21788,71.83807945003417
54133,38840,49.12943118974551
40118,18948,66.10257202278004
19890,42621,49.445776127195444
53199,39444,2.1581026745525733
32798,22660,40.2858591308201
69127,32022,89.33712693940615
79318,2838,38.817229619247065
97105,7115,90.45395711575534
26278,33697,89.89925839276076
39742,21841,24.513854734836666
99066,48013,86.06078526368015
22769,43180,5.243367491824483
96021,850,90.8696934347876
85605,37006,12.47788893381674
52800,31404,31.600834952342932
2522,10420,21.954299328537434
93368,40103,36.35484406177457
84291,5193,94.45170110391048
19186,47695,45.04126783618316
27825,28017,98.06018488582224
34735,21060,57.19622735147238
48153,39532,14.491538696088217
16125,23574,89.86027584984446
21914,39006,91.03638502450059
39844,23720,76.08863591925608
29998,23651,73.26892756847667
2143,1552,69.05910319513548
40517,46249,98.66756610228711
97718,5586,33.759289964308415
4919,30375,28.098103013001623
31540,42159,87.12274809922293
72243,48245,91.5453793570195
69780,35771,66.54715917879318
76083,45228,48.74596017307766
3559,47993,17.63423372859449
49666,37355,23.08182876729498
45908,31061,84.64326126474619
43569,22143,78.92037654608123
42495,29937,96.49410143443983
15227,48871,64.43241360857255
2434,40526,74.4280244957345
58097,49226,21.659697772192498
62150,6700,8.595690700913876
20172,2706,81.16266052613265
90411,34420,36.30641996794867
97593,5797,79.7817902381721
30020,41298,12.240428312270481
91765,38125,77.39779713345683
16491,7392,72.74332921315026
95133,35543,78.8957756367659
55980,45532,11.168779080115801
71402,4034,31.655305721261836
5317,3108,89.83821545694246
99409,25437,11.494107280118227
37224,22768,72.90151580433144
97976,9660,5.175440877350301
2796,27289,97.85496644419408
10213,12780,61.13501233565989
17754,16074,58.375954455529566
50714,742,88.4328290376782
94429,27977,41.691449964504045
49722,5683,82.44992786768711
19350,30531,84.57168449199999
13289,25306,6.808743976568192
93060,25418,69.43635444411458
16796,36363,13.156231065309859
72118,33266,98.38980229730635
26001,1352,70.86134249541168
82934,33012,40.922442736466266
10529,26887,49.49154709287532
31893,49279,13.70344646239621
39855,14544,76.65551836563
52924,26082,14.107999702894944
37151,21444,3.1793171522585926
76589,2066,27.36093975853854
61410,8916,86.60979535884195
48362,19396,31.51413188239117
87412,20576,97.85065540154066
48876,17825,77.24967696962915
28395,8575,77.80360789965196
77414,15503,73.50403442651701
95214,46885,38.51559922601247
81733,37470,37.0490729470015
76746,45187,75.21714225364721
51755,9382,96.30211205197891
65401,45386,82.63418552599029
73450,33407,66.21986320956435
61848,22517,9.901053745399338
85196,456,68.92647827511685
25601,18935,8.53747753796712
29849,38518,15.844611387588598
44103,25044,69.14117206180214
68705,14373,19.111832200525964
3810,20165,78.61291467120932
68914,20312,11.700842746701571
18100,43159,33.9734353877876
20542,2792,22.60759071320693
57763,24286,2.657485900747975
40921,37949,2.3047392728611635
31986,47100,81.15512594784222
84968,35684,53.24397257726987
20600,5245,79.60382694512474
92310,12303,14.242819081886672
43810,14078,44.271045379966054
83832,1003,80.50747467657602
61529,34326,40.842664517482426
70721,48719,44.14160736936253
52538,48662,66.22443709093498
87085,21227,93.00333521198358
91032,19623,76.22302006467223
33352,8965,93.85240171040462
92029,7223,11.132993826846771
41613,22921,71.9581653468808
45474,215,73.00805949361286
9370,14443,54.99232225582227
30163,49645,79.55064422524606
33043,35860,95.07823887914427
2785,23096,66.6105431393616
87997,30283,43.553661643685984
80808,22840,43.475404203908376
15581,45296,12.957748414692805
58767,25515,32.18641172471534
4485,30844,37.606878607490614
86162,49133,72.71421326898118
8129,47034,60.13150125647325
46050,33660,69.05422308427764
70562,47747,90.22307653395212
53934,8085,94.98803362845473
54827,47855,35.82163998834975
87536,45566,50.35909586080466
8188,41266,58.022693867807234
55899,11483,7.658287460322695
26072,31568,77.42089511603606
65782,40950,28.82483029137815
93970,44384,46.191059829345775
97251,44447,17.65225335534764
82967,37976,90.46485162679843
71016,20753,67.32846429065947
77051,22221,89.2419458395542
5353,4651,57.15939846747572
23518,39161,37.80204977379352
87959,24863,35.35063039596197
21246,3194,34.891153558201275
59392,10461,56.81157771934874
36625,16777,70.2463737083609
19974,2846,19.76167044080899
52238,9684,37.86505021227908
21923,28592,41.96998154669643
68649,32798,26.705544949250132
13064,45310,83.49202706548294
16940,33762,59.95988500613082
1311,17452,57.03079569423038
60314,33736,57.732724526494366
84553,23928,42.14908650634122
10431,10381,88.01581227308256
40144,33887,6.412774511677085
27571,38885,28.385655110617748
25505,34078,3.112928803377091
53438,49488,73.1569649375318
82802,43710,3.4540220661205736
40460,5247,2.641087102005694
13315,44055,89.75825629372068
27627,28314,47.743177254145806
4958,36113,5.248788224734252
87985,7368,74.91451666008574
46347,25429,46.221329441351045
47364,29344,2.5373624852074483
4041,47193,42.952125024049764
17153,37195,70.3791900567918
11495,7675,88.58629990864789
24914,6012,11.915604691012891
18196,14153,93.51045694106209
88549,14884,40.94940867621788
20111,19597,22.966127335221422
18784,32191,48.86223247822284
58983,15396,42.699344720883815
92409,17478,14.020997279572494
46310,5888,11.23477626112578
22893,1071,83.82861284820505
86914,15021,10.805308875643576
55438,12601,71.06532332979364
46522,7108,90.52243728600519
60556,21539,19.785097147668758
41792,30224,9.567561191084613
48351,45794,71.44674046889706
56746,14359,18.265578409179973
59307,18960,40.220569305054376
77022,29016,18.44962261583472
47813,36879,70.90847948848814
32756,43698,55.66970547368907
17258,15283,17.937097973467676
8853,11927,19.880583308736178
63117,20221,8.770565734700721
54665,49324,25.068292976130486
37933,13739,28.311927083288577
74969,6320,82.62156962853832
84034,19001,41.69898995290792
61154,3940,1.602473775222096
3465,17209,27.083538551766324
26965,33736,3.9724321853108413
93699,28746,53.615484977267066
49315,33570,52.41873594658042
82007,45855,74.90336244240794
57430,4943,95.33884580326495
73613,10251,58.25868248311863
75481,34170,20.5453846105585
79195,23072,91.30975839848475
49134,8562,64.65883769185689
95158,44325,93.95672358261554
79936,41957,29.27760154135131
53031,46182,74.05375043026602
78325,24059,16.38418109009322
46694,11595,73.25460525979467
93130,11379,53.616347742426456
86608,33537,78.47967536351821
85363,30052,98.18463051622425
53777,6674,62.72728159318627
88307,49908,67.48578475066944
2305,14779,84.45376798117049
20058,22826,54.71195713498564
30054,21035,75.21753995171281
24072,18663,17.21228019913378
85735,49840,16.996935700591216
27186,3852,46.28536531357432
64085,13267,91.0573842180209
68507,41717,2.7929612130055856
49307,11092,54.70546534143345
77015,32188,20.889030365098762
91898,47785,68.2732706170777
95796,41384,40.81396213459683
44717,10042,18.217534779723934
48123,25020,73.2569689980836
43285,14077,9.79447368642768
20673,15621,68.66006498226605
58014,39714,41.49431679399152
41459,49162,77.58200541461885
50381,13072,6.572157365952878
70488,43685,27.064916632745597
77008,43573,69.65268705082889
20839,44697,27.133379892709872
75001,49581,17.908579748050634
19780,16730,6.514560509472828
89625,35838,24.939917822230534
30463,35281,7.809563596504627
60751,41773,74.32280704780119
25790,10009,56.87244428569256
27312,45137,54.72603455276531
49346,10883,19.25832789622496
29919,26969,85.4843527379381
69664,22702,53.97709303430558
70299,16343,32.54953804630799
98177,39707,79.08751177444874
13379,17785,60.94240622234685
21249,13285,70.54559579834532
18293,14522,23.034558418088846
81640,4464,94.29981752700493
65496,48743,74.35117170195879
5148,22519,41.613049017639774
52939,40335,11.810259365999848
87405,36297,28.432501601949795
37482,20429,82.42847229026374
52429,42252,79.25740474424282
95405,36233,60.90462065102895
63305,11457,11.304383920885018
93628,15021,39.55986661376913
50152,24775,27.610742439788474
92854,34361,13.80699797895135
71580,26536,96.42462319183973
88242,41350,42.73003191875535
29338,21374,8.62484764423979
35115,36659,53.590153196835914
75572,27844,69.82221349156494
9514,5620,16.841145660093108
6794,42633,59.48715039609983
32443,46367,97.46836283492192
26334,4545,54.076020340246174
21036,31981,15.54250611872762
18121,39953,94.33665532177652
38746,34630,27.788315116433314
42566,31516,62.37948935794704
3598,26975,91.56828906493246
33841,44574,3.884304325327358
58155,19341,4.7420035154366715
90521,47788,35.42255859742972
97257,47191,52.99912905135507
29243,38339,56.50745771024549
36915,15920,60.66067413075373
85124,4195,2.2881166041519942
9834,31763,16.88817585725761
63242,18152,70.72425485326968
3296,14841,91.4082218447325
80524,18521,94.04248634117026
48054,113,32.610565613900526
20376,27559,58.46667356295515
49952,44257,92.33223168858753
41041,3151,18.29056540429299
70598,46545,44.7770708159311
65733,10461,57.98200368837328
28424,6664,71.84304935080108
9909,27363,53.99242127088234
40056,8454,33.01917698112306
39736,31674,79.76769299376541
36568,11815,27.365871628929163
76324,41682,55.21226114644734
7261,29407,65.84381404565069
70196,42723,54.85682629276457
12033,37206,18.687133225297313
49289,1094,36.44866274424628
5153,34281,89.53215325186157
52715,9423,5.229417877173745
15953,1646,60.27658099667217
82239,49552,82.84232405678856
85365,37981,70.65162393363416
48095,7957,54.326307001883215
93724,45907,23.50085809447578
26331,41143,20.69886831710739
70803,29653,88.69179946665382
57097,12316,40.61543586792604
94575,43976,12.823701890988225
44464,47449,36.714888855965896
88933,34514,56.377408830212175
28297,43596,79.8858335164436
71905,27913,46.63257232069097
67202,29384,11.74897816459451
77061,4767,57.736131084533184
35240,7046,67.13570705009381
97845,9029,77.22975944360184
59648,9983,26.69433020114042
43346,42858,23.73906467525464
67803,23345,73.04378160077417
83789,44704,33.367702446232656
48963,26994,83.15250196565374
92790,44323,85.25585603268411
73747,4962,24.674598311701637
73750,36240,79.83475038351088
66976,9345,61.229957862598226
49368,30489,70.54109128817021
17380,29480,81.24852532142174
25101,14402,16.39587869053429
86339,34463,35.76942849803724
77350,14397,61.22333912135491
93292,40486,83.24816218011931
52389,32712,88.8032580570751
36110,19454,83.7336433548668
1977,41194,89.91853205596381
58712,11417,61.11140017039801
13502,1564,76.19677121794044
19853,315,44.48462985335598
35536,19514,4.228190562483786
17046,259,77.70115691928365
38700,40484,6.238644084891131
95410,48975,10.590319988277095
58392,2563,73.70027309941638
64266,15509,61.170443411491185
25220,47135,83.95866650961696
73039,15126,4.1993180013573665
12915,36709,76.24155053292117
38000,8795,55.73311618783894
43039,30129,72.03722506517614
41226,6630,10.98431865163591
84384,13184,56.4313827759402
41892,43392,38.741335353349335
14137,28425,64.7172589654577
94935,609,93.8094319334965
24475,6086,24.09327324930196
84556,14431,34.89159529640717
74480,19737,19.84055737074325
15809,3274,86.62037534818731
35709,18275,72.79347055139606
22855,31782,79.68267172784999
8783,43314,29.68143862804197
98806,4511,47.93638282581086
99629,11798,22.31516815676795
5970,47999,46.59035128512594
69000,11879,22.655140631168727
83897,10666,24.005013663439126
76088,7401,9.438965565752941
40244,18873,36.25955775013192
44418,9194,51.299297576868994
5877,9454,69.15043577487243
97651,6042,94.8487462904989
50517,32242,58.71042822637272
95356,29512,79.46448480995049
35646,22026,91.59375196925185
79606,13006,96.11038697365323
90968,528,75.9087579117584
67509,17691,38.444489261072626
62142,27837,82.27513722591337
43803,8621,67.57372090288405
57230,12383,71.70687632905765
96859,2222,86.62990981491302
33936,4752,93.99625422392748
9924,16045,43.57593438827518
13973,39199,45.914616921059235
23553,28156,63.04719184807665
80273,17135,93.4973037845287
12139,24589,57.84998253815887
5489,25738,34.42488367312368
69973,30418,36.931306397485805
2675,13427,37.32125417277516
95352,42015,80.36548873580928
66793,5402,59.753657850837655
81146,9291,78.25498924638433
51505,24746,44.89040255309951
2365,47457,40.171620989164204
83741,37539,30.229518943470495
98224,2710,81.29608770749618
43768,16670,22.02397092160043
29238,6726,45.0970803021217
34723,43811,84.53609037948192
40242,13235,22.271363035917165
54252,22332,16.962115200265394
4709,40183,5.5800160925201965
56429,18153,62.08879111729708
22410,30129,76.01559216321978
98368,25493,1.7236416704763626
73334,43849,6.015214974295243
40475,7147,50.77333966922682
89641,28488,35.08385875758734
29746,23791,95.08954931165607
34892,411,77.43134642641776
93754,7879,98.92959011393374
22988,15887,48.478696600534406
31574,21492,63.50998950773555
53901,27273,13.243976586307104
38348,29863,74.17350553994672
40237,40193,32.29104043658472
80699,7786,47.73176252967074
8774,41866,29.634473565369998
50287,49035,28.10809884386741
33057,42921,47.86592260021768
6963,49791,70.59674430520231
45732,44098,42.66268117248501
97916,15217,26.152289258619103
21026,10950,41.12246332512192
17206,15208,57.876966351519854
68528,26276,72.0985038025825
73045,37371,81.88278307060078
69292,491,13.561492280243522
67236,16246,66.62496415898265
11348,46877,40.105982972387935
54562,19611,61.41446578746644
46642,36556,24.897904557209667
41345,31522,37.304548667634464
28059,13272,22.788431523549875
31150,7209,68.42135671344
2022,43573,15.7171979205436
57879,7685,65.41330029098654
28144,35110,22.14216454824074
11951,18400,76.79687776963551
86639,48443,84.54996776884126
69171,45478,61.63823648164659
56227,24785,40.90582831413501
52258,8454,19.736133540424174
17317,1983,66.89503883355752
76492,14984,35.34674179181864
80473,32217,37.29875008907269
82207,45361,9.636750269146749
85106,21904,32.07663580124686
5074,20255,82.89163566168531
97282,11989,95.2883182928027
44971,30148,3.335219153615806
50903,11542,38.17852081985794
10975,47984,55.215174573445964
98082,21668,71.72829284082397
90145,46349,36.70180001744816
34228,13749,52.077121245050435
83777,45783,11.558644981561631
97500,16594,10.332280160998419
19230,19368,33.24226723136344
53690,20806,91.5849056346282
23713,9413,73.97252635550886
13264,35759,54.12732793024215
6260,13983,37.287105379353754
39184,34358,5.934239548955144
48438,44525,95.76807145440925
64123,31094,90.11709603981376
41647,40470,65.17229824240181
97142,3769,92.69774107865786
3791,6083,85.34706482600295
67138,15339,78.61374858240066
53590,38684,43.79107778260098
41602,10116,90.92913215879744
13072,46385,15.895661042642482
84392,9879,27.226876286373628
62096,3785,86.67301844191856
92270,2319,97.22940700374737
85259,44045,87.80827623351567
49048,49186,32.50726082000072
31454,14263,8.76254109342755
38740,16586,71.58931686510937
3305,29786,74.55687688550174
93287,11182,74.8762706972929
96204,9009,72.08102490963289
44400,44141,60.16803863404493
6038,25026,53.21723325506553
4599,34112,48.736535210727006
94607,9301,77.36444064963493
20014,39058,79.50574801612017
41509,2995,66.28059455630145
27961,35414,3.200034888767333
99098,36116,82.01759750250903
87459,46492,5.749655289696033
92115,33421,5.090757365257884
96640,7737,63.47629390808876
87448,28232,94.1409088646393
88794,30333,64.4142296343829
61355,11572,93.41747095279528
2381,38587,3.048699055600733
15630,8295,21.26283250693029
52829,24372,85.55832553932709
97355,22761,93.99126297140236
49914,15189,72.68279786363854
50207,39179,28.85878609500138
4988,22053,88.46170942105522
40406,24078,62.768799073156195
33438,26420,63.623977546602916
40672,24823,49.76547480343174
78355,35619,61.797056359415095
92039,33123,23.37632543868355
67764,1707,46.8648439600345
22669,36424,52.41738449462222
64637,1144,9.408805272659462
5955,47816,40.58481014744367
84238,33241,5.057205737711083
55072,15442,84.37676148326247
17096,14043,28.467687017329276
89692,13438,14.393278714195501
93040,6503,47.68615498303588
3326,42246,40.37947212572314
18147,5237,13.09996705324208
44082,43142,56.840216782044564
41779,11289,38.48902152379235
39285,19724,57.19432074046091
77720,38720,78.45654380428216
40508,36634,95.86788483206148
75786,43754,84.55568229377438
13506,12006,18.744333875219628
96399,18163,30.581899468373734
63006,41041,46.94662684851552
5698,1428,72.10358409516638
80785,43518,41.10765243548086
39822,38552,19.57099277803563
77195,45095,78.27678689904187
98786,5631,54.67957433581217
12558,38547,35.48338714784311
76138,17521,16.875895067181006
43254,14685,40.51458521992929
56213,27462,44.528207585575366
45759,35827,2.020701372804325
95583,7276,20.697006619363453
17529,12429,4.93775920628274
24363,23935,51.92881220234435
72432,46907,21.42329722682012
39243,21668,3.7154084615997327
28073,19446,58.572301759475835
29222,14117,37.064181786169634
3931,1542,59.27370593540657
84324,45462,27.009661832088895
22618,48894,11.341663837660926
57603,44597,87.79323451490471
6300,22848,4.348163574877276
61253,24914,86.45052813093142
25709,972,53.32726356965076
92303,37450,49.56892063106031
45121,21615,81.08737354927554
14068,7675,38.09611184065142
97794,40196,31.652823371204068
92206,31780,5.8969755560859305
61837,48271,51.07822104003337
34511,33506,55.68967302754701
80712,34488,19.21925386545226
28912,39116,68.71699693569498
61706,13053,74.4812840020682
82006,14761,89.05124876079483
52404,15975,35.814748415327024
54383,35302,50.20426751118322
24590,47821,62.32385749407098
96074,22988,98.90112694659423
63724,37022,13.817919354982013
62414,35166,84.33064636794197
3678,2754,16.109525986709638
26909,44689,56.50809163341293
26958,9807,29.967202039125745
28556,24040,91.43253464267993
78544,45643,96.01106235776454
82293,7476,66.68947223649526
94171,23852,41.034884360964796
51261,2593,67.8526652100522
21721,25833,55.10352093245028
73574,48415,85.358091550134
79419,8298,24.148564291969322
2085,4977,66.68095896929702
74990,6496,68.65035110234436
24927,41013,75.96372291760053
24337,13339,8.037870582162313
41263,3000,13.49957166725125
50496,39793,43.660201323096274
70979,31132,6.927630810849256
7532,49372,6.536091893990457
52811,8742,57.965717417082736
4565,22762,64.73465540439855
65749,17890,26.713353511019186
21835,8907,18.68862341800574
77980,40733,94.35112114545473
27140,13284,1.56657823941629
83548,3187,74.3576719498766
41724,20811,92.28430156942798
93881,43885,43.39617629810719
1807,26747,17.20056928398693
26872,5605,64.89423891577316
45925,25295,64.83003996637083
9341,30571,75.86995559686527
95267,39288,30.857055999205713
10997,17389,46.235640040334616
94346,15942,55.54436132469356
13029,48091,43.35204889214047
66965,24035,10.57123695028518
32238,13809,62.325594360145594
56718,38853,84.16850894938287
36246,48357,69.69968133086057
9739,15540,3.7241322574998
44697,13964,9.883455268801416
29144,28204,48.80785352759894
40084,38041,47.65338024367394
24225,31213,74.41463221165525
30039,23332,3.132091422141917
74026,40820,73.02521504823754
60626,47154,23.060176969568662
59182,3700,79.61734751833754
64200,3001,11.197501281398921
15328,10370,58.565467204024905
48343,36627,4.370447980395761
85939,22601,6.342506185332818
43409,2003,54.92644469372919
42564,49907,77.08873822523198
98367,11425,87.09660385457745
49915,38855,60.588201773199685
21323,17453,40.238034456073336
6106,29298,93.16271052494953
79468,46708,15.355211535583873
39796,49788,85.58802351224185
76697,23874,84.55694493956241
68279,30917,74.34335798495886
98827,47292,42.44842822420144
45478,13036,74.01331848626639
4654,38908,86.934672089137
71871,6327,48.55658588450739
76514,6490,63.490488840491054
57102,39863,43.33065974217378
25398,805,59.304824159715395
51659,4836,5.716988142622846
67475,26694,25.04135023889646
98699,22582,84.387414486402
13563,11568,33.61541853942507
67314,19058,53.24321533620205
61812,30420,17.439249934755594
91221,5250,14.89003173492194
92368,34761,95.34894177844289
80947,36575,32.317483090327045
14483,19935,98.76684968276466
18927,44657,60.36131585137389
1882,36016,59.15244317924349
30896,26136,16.01273467893415
20106,3254,18.919288923613816
89847,11365,26.879404465510493
28383,47684,16.71206480790015
94852,11447,76.42204360790569
70619,14478,15.265869572118769
80663,38725,84.02248362332165
44174,27411,20.256023058994064
78890,14071,72.62121538099616
14143,31384,91.73253228611463
82821,30080,68.59259195261137
46894,26621,74.45385242221042
84724,17877,66.20948760359504
52909,21237,21.57630910384357
69291,49044,38.34540830154491
64874,36999,89.70331617354023
89281,45605,7.038548786058729
34501,6073,50.03431126681166
92100,802,16.556128548680647
53625,2152,12.984598619269129
23758,34862,85.89646086004456
70750,40045,10.83973452615794
62182,36447,94.56362549231488
47404,31364,74.29124589938104
56004,45725,49.1465692727663
84633,8911,29.38445094240437
38393,49875,42.62550974173988
14983,3521,60.86514980538257
16440,4150,77.5342129472626
6270,8715,55.202798345976156
10804,7980,71.3763768765279
17536,31505,69.97280754666261
94493,4265,80.17167113273979
8375,580,96.99727745840303
77436,21795,80.21198666691637
47866,19400,16.18008572388114
12815,40921,49.67999760351934
81784,30402,2.398091973323891
58991,6470,95.59579942051266
45493,17600,98.1206025737045
67404,3675,60.857524144104644
70366,19265,94.10137905824831
43867,13046,86.97152331886592
3591,28577,60.45582395793554
38422,32891,86.29377430004475
96114,44272,68.40937146119612
9128,23026,87.51750454179603
94582,37114,78.54982529417536
43773,28131,76.778954561276
40243,28247,10.527054291618755
50523,48240,97.72741077517261
10780,17644,37.61880936489966
53770,25130,23.162676896645912
21984,755,9.341307328529304
18202,24449,67.47905014934756
9799,34872,96.97464903549279
83546,38845,52.443894104701904
86490,5247,65.61799604985825
3981,36301,93.15995965968398
68617,8795,33.37514783077197
7402,645,38.19754467376933
33276,10536,37.47356303739367
8011,25817,75.68432321693638
56562,9946,20.210460411833505
81733,15334,73.69754857783904
14459,13848,82.81850488933893
4568,8195,73.38510159246819
88526,8998,17.392900601222056
70460,27487,3.2187629947119296
47001,23809,2.0174644109652045
54313,3973,11.485480949735994
12297,39513,52.7434254465912
28998,3070,96.31277347232717
62599,21571,4.89909037560067
50309,31267,76.77626520197579
50250,14377,21.4478575431605
38773,31034,42.48684047112289
86133,5344,64.07189262338915
47445,23792,65.07547346739895
96290,44848,86.30146604954749
82341,37540,69.54768779818639
60250,4720,82.19366898589158
75296,10704,88.32954428796508
91915,24028,26.77586910293247
98968,45937,28.51823824977049
9731,14787,41.38371900491035
22616,1059,22.348459565401317
56304,2869,32.17928388217013
62954,24280,80.09154063594941
58662,38536,25.42611777380987
63515,31057,29.80009750150752
20835,46377,6.3230684023387935
50735,3866,39.204530494449955
61883,25189,14.492940659203173
71900,34361,30.01313661635407
86617,4589,84.72818552477521
76916,27883,46.21333380281723
38666,20248,70.02979687146771
65884,16012,45.48967903306746
12212,23251,5.211681822696211
14043,8904,73.85508992416763
93088,1164,76.76578204535721
30680,40927,10.525422339894927
9832,11117,78.3374391659551
72694,9260,98.77457148069931
61330,8214,6.691410018742221
46527,7519,7.6943213827780195
69120,22366,23.50416780825522
13915,35546,36.981540068802595
30035,28155,39.52638327957924
41356,44544,85.54960389711898
19813,14354,49.195865296588345
81703,15152,34.98744308597905
47986,47055,92.46455728724082
45243,13569,44.179098685604245
78896,47183,51.17285240852686
5231,8130,73.77617638331554
14464,8890,70.45818632965467
70313,28854,86.81309975201808
72930,48392,31.331037928326175
45955,49247,25.15809018670422
87316,49095,94.78800696154192
57808,15551,32.013680495839765
2090,4900,41.77005275244874
22915,35042,32.5661199147782
54129,44959,57.251347699513545
80929,42747,21.59983886206336
58391,14562,43.20594080455706
8602,16822,30.006620431258565
24227,4725,85.06440711195116
45020,32179,36.154560329084525
58708,15297,54.012543244284956
66441,43525,46.60541022036292
81776,20435,75.32794721390064
65995,22944,83.6260780552845
9906,42750,42.652379890810536
56930,23521,24.17871189309952
79374,18546,84.9285869758516
12645,37440,61.044202636706274
80609,10414,80.04999075527454
48804,47134,24.024273382118302
28116,31581,58.13788089803574
45989,33307,27.742685960130675
17584,14008,96.37325105590902
82188,3378,45.461187119184814
42079,31600,18.8905494199014
38705,42375,59.68314854535294
21550,11293,46.72083188263432
42065,28167,79.59473992029486
82354,9678,37.0669130646007
69369,12355,98.71926021458779
35782,48748,90.20370537310987
7567,33142,71.12749923139938
89300,14481,67.61037947631554
87655,8712,90.03224682686422
60245,46730,53.29219131107023
17098,46082,98.68600720195096
82489,32791,34.85454338371315
69569,19699,46.10919824339393
29300,29811,19.44640737518781
