peak_players,rating,total_reviews
33392,48362,19.991544475054887
79181,2781,65.51004404873314
82764,37220,28.57439365722963
7754,24510,68.52356633406852
55764,46120,10.431276225377848
54133,37862,12.572091370535242
40118,36162,53.230559637698704
19890,40798,63.193928866507235
53199,39293,48.437956593328956
32798,40733,7.803519147763302
69127,45252,8.611953290148824
79318,5505,87.1516772635411
97105,46021,77.3517728325629
26278,18916,92.96810753688632
39742,6502,21.65347025280881
99066,6618,23.948833209788198
22769,25461,16.642182853310345
96021,1142,84.3726487449858
85605,4305,26.87429591881214
52800,7078,47.72325839151525
2522,27218,62.985087215594405
93368,18339,26.524200866320278
84291,10090,16.22144619453288
19186,46199,21.845412694947004
27825,22893,45.255705153781165
34735,20149,7.012020096347283
48153,34679,12.571323955069966
16125,8936,77.64742072434852
21914,22682,73.39091265691958
39844,48107,19.104572223552687
29998,47885,27.89445332027921
2143,48433,67.42917246402945
40517,10110,40.219129468830275
97718,8520,22.58025769552504
4919,40531,35.75639943818816
31540,49967,55.220226427548724
72243,28059,49.60633382366163
69780,43826,63.62547615417645
76083,48023,6.96137151721137
3559,36845,78.17215339704927
49666,39707,41.99986365469572
45908,42912,74.79379682055442
43569,14037,1.9162537890318476
42495,42534,27.182799151319813
15227,13093,25.86055791934745
2434,38727,38.77496818886787
58097,48178,61.47598986305661
62150,39669,45.6624890447022
20172,17072,32.99819280081752
90411,32316,34.39446337724848
97593,40960,57.20748294413546
30020,16954,41.13973362064692
91765,46185,63.46298498823961
16491,4217,46.41194465828221
95133,18913,82.29172167037807
55980,18549,88.70197180835483
71402,10800,75.95841699522508
5317,49676,90.18873607260883
99409,37818,34.47392952066986
37224,36399,15.165811522646147
97976,43155,97.13083771977925
2796,8130,90.7562749699613
10213,19166,65.90017788807639
17754,13912,2.559159933485882
50714,36963,71.08695125739234
94429,4497,44.438512118160006
49722,16402,89.57677835396038
19350,10527,84.35596513381289
13289,25870,46.374139476320224
93060,27258,55.46024662336929
16796,45302,48.35179817850771
72118,41100,56.85746886130608
26001,17557,98.24557205447798
82934,39474,37.83047255178574
10529,28754,77.84516232639858
31893,21009,27.9495258296507
39855,38992,64.34543247052264
52924,24917,50.50098390287254
37151,46767,37.262640807838906
76589,21609,45.83827686018273
61410,31546,62.519990097184554
48362,26575,17.896638877761863
87412,26624,65.86350381944446
48876,48829,76.52519187900539
28395,31621,19.542378765755334
77414,31843,82.18678918929231
95214,16989,46.27146803458133
81733,46614,37.81597628106038
76746,985,26.218991227965024
51755,6108,10.358491218679655
65401,40310,15.540443803878782
73450,21851,17.211107310873096
61848,13263,51.49242111927279
85196,11081,97.95329727762538
25601,37244,76.9858777006837
29849,4793,80.59045918704274
44103,40812,18.50486797789802
68705,47100,56.25952904750146
3810,6397,8.580538395565869
68914,47995,39.019394480917086
18100,46073,94.12591553461472
20542,21338,81.71701737794463
57763,14464,72.98288204438764
40921,44696,77.44324705665085
31986,47713,10.559197677019036
84968,41051,92.78641416811945
20600,14758,26.025333072230016
92310,12972,7.523665585235918
43810,48255,68.70438288287711
83832,47988,24.880088689853235
61529,43909,62.91671195976949
70721,38383,36.58953133945955
52538,8349,49.13485702198333
87085,9175,4.188515282844095
91032,1703,30.20923870594108
33352,18294,98.78673205938202
92029,17161,30.143343670229463
41613,7687,21.942384163772264
45474,37587,24.908945453784398
9370,30757,11.639165096124067
30163,2553,83.45610946967643
33043,1277,36.11091960579337
2785,15106,44.51106521837975
87997,48259,28.780227657154892
80808,34360,72.93552364118437
15581,15113,34.53524598991837
58767,9235,16.711197013470386
4485,39091,42.36045004509623
86162,45092,23.78993958341806
8129,15002,17.89686592577034
46050,23546,33.75979817133139
70562,36332,5.234339156239114
53934,14349,78.42206843714759
54827,20474,16.827851085903863
87536,48394,61.002168028911996
8188,16468,76.13710475399154
55899,42205,10.750901567376857
26072,28160,87.55774773885578
65782,1141,74.27302566263461
93970,11771,94.23546711533629
97251,7496,47.15948122435178
82967,31644,69.1055443982478
71016,6796,88.60171092568604
77051,13435,40.11239327453401
5353,40437,11.897645734055882
23518,37812,80.1438381344146
87959,1655,16.307906109625552
21246,29668,56.16508724733689
59392,1393,6.432491443388786
36625,19588,95.41559649742308
19974,22798,59.259390205301465
52238,23155,64.72888767894595
21923,28287,25.892503798671235
68649,3245,33.72998102999187
13064,17908,77.3464352870326
16940,10024,71.99469057549152
1311,10543,74.4346289521859
60314,12899,42.85196856516612
84553,25161,79.29532084696157
10431,3107,34.39056329037984
40144,9919,82.0692182599187
27571,32520,65.02303451325989
25505,11305,26.23883498207638
53438,2403,82.46738130336324
82802,15455,69.23581178784339
40460,41679,87.36105090305949
13315,8624,32.93115952798347
27627,17714,42.2140662393102
4958,24678,73.70277556534484
87985,30958,53.126315661548006
46347,49737,92.8485018561507
47364,31457,20.21144010963667
4041,48331,55.10197469598516
17153,28786,63.46849374647474
11495,1314,32.073875329060776
24914,29713,47.55017828926788
18196,19947,12.995493575842701
88549,17034,27.10210394727729
20111,42249,13.06450004295555
18784,20559,42.72373082227635
58983,17997,61.00251541391208
92409,15599,15.219798614575076
46310,19828,29.56335319105033
22893,10664,38.08585563817557
86914,18034,37.5900335381797
55438,47982,35.209317820640656
46522,18416,72.68909462692534
60556,34012,1.3425421551750025
41792,8343,8.221919694285075
48351,27481,44.11736162240243
56746,11621,57.9818912607188
59307,45947,1.841452763968233
77022,25439,20.485054276931102
47813,39845,46.36607267107056
32756,37887,91.45167044042446
17258,13940,1.5483961632581444
8853,32399,13.633988576855664
63117,11881,27.647568054818965
54665,36974,33.8624307602076
37933,47374,39.18404437994124
74969,37698,22.023506489969076
84034,47600,17.442368520535595
61154,34560,94.6959688216911
3465,26762,81.68518015829233
26965,6223,21.91781175258834
93699,40685,87.03717183673118
49315,919,33.36211486796248
82007,44661,34.876687651239195
57430,7757,11.92095586873908
73613,35418,24.90592904910644
75481,47268,16.4410035423556
79195,22391,98.37786476214247
49134,48362,11.45077650749218
95158,24897,28.591959482835378
79936,26895,76.39036955562041
53031,9756,34.023880358174424
78325,25205,80.53854663766776
46694,36822,44.52614287271507
93130,41685,69.70446055454103
86608,7844,62.814494090255785
85363,41705,11.44899143419618
53777,29363,69.92350986717167
88307,11292,12.903282446415124
2305,11926,1.5597433530493507
20058,15643,60.26395645026252
30054,28509,38.295404106231864
24072,26067,40.29002622815518
85735,33016,43.62758319229741
27186,42652,1.8028312458713343
64085,233,9.029865154470627
68507,4671,46.019955193276424
49307,35046,80.72233610266538
77015,28033,86.0438480070569
91898,23348,77.18908157512975
95796,34519,37.68835623822425
44717,6325,29.02819939715016
48123,6649,87.08846888119457
43285,25951,1.5236920902072566
20673,29037,37.56976772456326
58014,5480,63.85767789112677
41459,3060,13.876340160093966
50381,36861,28.474776296703315
70488,20983,19.089801887793527
77008,5796,86.18846480032013
20839,31137,16.381231630454216
75001,20674,86.98209987431486
19780,12005,38.264197676459794
89625,9206,35.53828569351608
30463,32880,46.21915305905684
60751,20879,74.52301492807516
25790,16273,67.54805645957265
27312,43892,58.27581119247607
49346,820,38.2123601385915
29919,42625,86.83741770909943
69664,11435,5.136248707842107
70299,23237,35.1153507619146
98177,46837,50.477776211554506
13379,20351,1.8205210504733707
21249,11013,46.95148331402609
18293,41003,51.080800013331654
81640,30781,46.25184637973321
65496,48911,18.32885947131094
5148,34855,98.34912702950301
52939,43342,40.047785942050034
87405,17940,83.23620554726297
37482,7693,78.36869216925683
52429,32771,38.273850475049244
95405,13398,31.930015306441
63305,22050,42.15811928660603
93628,16546,55.428487980925205
50152,12306,92.77476437207007
92854,147,8.050922610059109
71580,5436,34.62613764759776
88242,16194,45.510262865979506
29338,20977,21.367377284304638
35115,38933,26.797544270877278
75572,5387,11.38685887755834
9514,2758,69.02335277866679
6794,6334,38.2124618404752
32443,20849,44.81012017922846
26334,13970,27.629168039864485
21036,10737,9.744066234352468
18121,15519,26.033143688775898
38746,3843,60.021141305027264
42566,43874,61.297827893712125
3598,35534,72.75730227155252
33841,15722,66.87998462688626
58155,39045,92.45277963565746
90521,38375,39.97410939370312
97257,41333,42.66782204250868
29243,35248,35.95216600083025
36915,43013,41.7999008806763
85124,11652,90.09194418339737
9834,3172,65.48957016748876
63242,38058,44.153950942432715
3296,7311,84.14473147219587
80524,32207,35.16983722017158
48054,14547,92.07172009868802
20376,31406,53.715714593797635
49952,36104,52.427247794011905
41041,14054,39.298875177231174
70598,25319,50.35925334219276
65733,5101,58.727657915744636
28424,38839,78.27795443795405
9909,28044,90.22306460127977
40056,5968,75.7118460766771
39736,48629,50.72824955521581
36568,1514,51.454144027882464
76324,25756,29.791253603379243
7261,10202,80.06689710393044
70196,26546,92.98417128219941
12033,49808,94.82577173668952
49289,39692,53.3346837589622
5153,2294,59.523441328925664
52715,24938,9.931082201716915
15953,23085,23.536072492625358
82239,5655,24.246896196788207
85365,34485,9.302353474813215
48095,13134,82.25817456213902
93724,36750,92.20607117648363
26331,1833,5.79380698735951
70803,30892,47.70929969865503
57097,25730,67.69431542046955
94575,29942,10.581001904552512
44464,22153,40.5516097795856
88933,44730,17.662215523665587
28297,13992,78.55908247866424
71905,24329,85.35508075137608
67202,16192,9.710177614059297
77061,21977,61.58492384612353
35240,1380,16.84737454059092
97845,19292,37.727968403727644
59648,38554,47.982763111947754
43346,5387,7.160739633477661
67803,48823,41.73454956676804
83789,8932,8.866760601955894
48963,15063,89.15949927608625
92790,12740,9.559523796280791
73747,8785,13.84448215372285
73750,31681,50.71817382162306
66976,39829,44.25087463675393
49368,17427,70.74598503699771
17380,19799,7.457668957604942
25101,8796,83.68517116747854
86339,9008,44.98287340994181
77350,29942,75.73297283278934
93292,3504,77.18175746952069
52389,48726,35.37638201850109
36110,37005,91.04237142676148
1977,19889,46.60201337351871
58712,21233,25.15583441941059
13502,41635,4.567084757965546
19853,24411,89.49334265085234
35536,13276,28.356563119585342
17046,2779,55.86028921472578
38700,8182,98.40676092861278
95410,34601,38.42017142978689
58392,29937,2.6849336026054145
64266,46675,85.08057915097997
25220,32818,44.30182701517461
73039,2736,14.305474913679483
12915,38580,90.11068278150367
38000,2336,49.55695223226885
43039,14500,9.314622669970422
41226,18654,95.17760637127972
84384,8058,29.390195117294795
41892,20816,78.85319332265009
14137,45649,7.4248861519659215
94935,4219,81.86498770955083
24475,31955,21.10713991367668
84556,27541,22.54826308493781
74480,4637,11.339957360472082
15809,43487,20.803297792897677
35709,35070,10.507608375766054
22855,13067,11.74323908077155
8783,44301,14.478154222195545
98806,43703,46.98413351891367
99629,34888,98.92492524717551
5970,19082,31.916117598827334
69000,35455,89.48422137745628
83897,8648,19.213132438222008
76088,65,7.181289498847296
40244,31875,73.10044895124669
44418,10202,47.17603118626019
5877,18333,96.59898593734943
97651,37074,15.183474691327373
50517,27171,47.94974632942561
95356,22611,66.62704326554615
35646,705,22.524257867541824
79606,25858,61.866622524897245
90968,8720,33.477739227121454
67509,22107,40.03142827061325
62142,8531,89.87319950367225
43803,11873,73.01002662895257
57230,22862,61.13991706607087
96859,48202,15.471272015841286
33936,18003,55.26638515341116
9924,35645,35.041530243641716
13973,14031,79.46231773298288
23553,2490,70.20377291129462
80273,15601,49.35944576650514
12139,15389,65.76016621686337
5489,19902,28.649527472594023
69973,4661,61.93196334277191
2675,31370,47.97400173729025
95352,42672,28.834256065063002
66793,30404,85.6657950395616
81146,16588,42.493225579790035
51505,24844,37.474325638170676
2365,30405,39.22894483152495
83741,1005,12.033020040280158
98224,35017,62.37617807847451
43768,28400,60.70100249507553
29238,3078,44.804914230413495
34723,31990,15.473186500084873
40242,47895,89.96289066455186
54252,29871,88.4181553216779
4709,38038,64.4565550523913
56429,44060,79.90885077713962
22410,11866,24.436333211400743
98368,31506,51.93476487219735
73334,15900,87.20228654489244
40475,4136,35.612182761944865
89641,24383,1.4050926152468168
29746,6108,26.14932679848888
34892,24966,83.42634329847623
93754,32017,66.4671157621816
22988,9405,57.94006335796107
31574,35278,42.93682957916713
53901,38343,1.534796455131196
38348,12444,24.36928966594207
40237,24063,9.878255439410204
80699,2555,15.263287547149607
8774,19406,92.71136301637594
50287,9788,37.68497850849076
33057,46179,96.61965394036221
6963,9242,74.19220705931768
45732,15278,12.632453971210136
97916,10207,48.87818498139814
21026,22014,43.938639831199545
17206,19797,77.77852680607538
68528,48832,71.03710547507985
73045,14790,41.38315359637871
69292,26288,85.31596844815579
67236,9396,97.36129818701355
11348,19109,53.922760908918534
54562,21311,5.468133710612298
46642,33982,16.17305725225121
41345,24517,92.73532421796195
28059,31498,2.7005717666882045
31150,32829,89.4392375939412
2022,48489,13.50800218375907
57879,11763,33.16761763913953
28144,41647,86.55549342100218
11951,35029,52.05250413098999
86639,28453,18.15826135646835
69171,19037,74.36275067147278
56227,42488,41.96313077921149
52258,22610,63.531559553797855
17317,12180,85.50800644486736
76492,21003,72.07519276377919
80473,36100,38.18978023650291
82207,27407,98.24463587288334
85106,10013,63.80490239915045
5074,41251,33.23233399205492
97282,14355,69.38991355368407
44971,43031,15.378371278001797
50903,39933,50.89338161894891
10975,18086,30.719500661854532
98082,20450,16.4251484020134
90145,27534,2.8254712770543593
34228,21764,64.00961756712155
83777,46264,64.44967623792647
97500,27309,57.97583760030232
19230,6027,33.253671579174174
53690,8267,22.71829280329176
23713,9451,1.6922313574978995
13264,32763,4.8802050109538495
6260,49115,14.432122274395226
39184,25164,68.34701325152957
48438,38772,23.497829672591788
64123,34640,98.98408213783985
41647,19801,31.099445821197364
97142,38714,70.2449008841257
3791,49483,66.30351466170296
67138,32495,78.75483537804304
53590,46027,35.08225578329886
41602,27601,27.16715500519996
13072,37785,89.61828083074035
84392,30368,43.2579471012644
62096,10946,32.185695968781474
92270,44952,68.33881603028988
85259,25717,18.87267126423899
49048,697,28.89465079096214
31454,42504,90.03126755247908
38740,4630,60.829668223492696
3305,12206,72.74192270758245
93287,42428,44.864820411175124
96204,7004,89.80337471662855
44400,16167,22.085650534327424
6038,40789,90.50636773459938
4599,27289,92.50688552576011
94607,7904,53.59560751085369
20014,46291,74.76063463156858
41509,42596,34.3836855529427
27961,5919,49.69395958110905
99098,23499,63.117682679879145
87459,35910,50.746859064810096
92115,8456,17.252514203404704
96640,20197,34.32759542096219
87448,36011,8.985977137283854
88794,18019,38.31854415248016
61355,38408,33.61481042549506
2381,25260,45.939111838777265
15630,29964,5.739542450685237
52829,46428,60.549946805744725
97355,32980,82.60041202870404
49914,41439,26.36379829292499
50207,27145,13.934726676740874
4988,10866,61.28378709639885
40406,39253,85.35956516526049
33438,9738,75.43067757374985
40672,44269,93.35429217479785
78355,30618,70.51525601016196
92039,44793,43.437592502001635
67764,46015,85.12335192513966
22669,1318,24.528443423847413
64637,29723,71.588376438851
5955,8638,93.33501721181781
84238,45786,46.075800184831515
55072,48175,67.22960330750502
17096,2731,14.500565826909051
89692,15278,72.34637953952489
93040,19560,16.340100364001877
3326,9598,30.750929593805772
18147,32739,21.08550784767999
44082,27502,66.93912362542318
41779,32762,8.887986161128389
39285,40397,62.69836769092306
77720,11550,44.95699838882123
40508,3410,97.18639370750394
75786,25935,90.73077717837569
13506,19153,72.23316712372228
96399,18534,85.36277276348582
63006,41157,31.584952476612916
5698,3993,45.38627698803518
80785,24923,17.08382541882915
39822,2669,94.84395809651916
77195,38001,80.38889951630688
98786,30444,96.9936446940006
12558,36948,34.216826009098405
76138,7113,71.75781503420875
43254,4465,21.98917824072764
56213,18647,82.79934282247652
45759,24997,85.98959409395823
95583,45836,60.23492062229896
17529,27761,47.356974611888596
24363,21517,17.324887679869065
72432,30542,89.80031201205655
39243,12107,61.37653175740282
28073,39557,41.85612992652579
29222,13084,9.851630215483729
3931,2072,56.71496369615003
84324,35276,57.961148437929076
22618,49935,66.13245875163285
57603,41396,97.76126242588391
6300,41322,7.165411236405566
61253,48058,44.122119164155094
25709,22976,17.1210000351962
92303,44216,45.06058137181424
45121,2709,76.88362995246058
14068,32988,86.34118765124607
97794,19028,69.85473106694954
92206,5071,26.76916491614936
61837,11493,65.17397544050897
34511,43192,80.7449058583669
80712,47470,55.433666793857455
28912,9348,13.360372000783322
61706,39280,28.784523735137775
82006,46341,9.635741578461204
52404,6083,64.59597054179724
54383,26697,25.884038378913438
24590,649,12.12955041290602
96074,26189,79.5638706307689
63724,40868,89.28950595814041
62414,48360,71.34201585215638
3678,41305,58.48680346332245
26909,22930,30.652304000272757
26958,26387,2.127343837963414
28556,49484,18.7177183494542
78544,17707,14.109926569072359
82293,35225,80.4462985641546
94171,15086,76.56111345543515
51261,17647,38.14390248828016
21721,28960,2.1219720155872444
73574,288,7.954651677980009
79419,2542,77.31874245636675
2085,49458,61.60838393444055
74990,8722,48.10713694039351
24927,39943,80.46538741493387
24337,30719,40.38752516240893
41263,23352,38.81655530599421
50496,31390,8.23962136454574
70979,17352,6.700195850805528
7532,33599,93.11056233497177
52811,2887,95.7114220837004
4565,20832,9.939177983350344
65749,49088,86.66711580141023
21835,48630,37.86692021785445
77980,23066,90.81656973548351
27140,37265,22.962490640270012
83548,32478,60.793234976592785
41724,35711,51.38709019220316
93881,45455,57.45290328156871
1807,33904,23.043669798383142
26872,1922,81.40266592335395
45925,48065,74.65998101018658
9341,22152,87.58612322671932
95267,41735,68.68930215213186
10997,18078,93.57905610177352
94346,9621,66.44273748734327
13029,2549,45.6513461456173
66965,36953,9.172410346713916
32238,39965,67.9866954420541
56718,891,69.112921937707
36246,35217,44.420253230470806
9739,38138,83.57196566960698
44697,11161,92.15056132742978
29144,1462,71.22700637866913
40084,21487,41.81139711184447
24225,11290,60.744683666321045
30039,16144,32.331048422628236
74026,39639,59.8383260125051
60626,27747,73.8031332864867
59182,41454,96.16176237216287
64200,21280,51.12725821060665
15328,26845,27.29117217491445
48343,32334,88.79293214906657
85939,31335,28.9437421774917
43409,30703,45.63551053862194
42564,44648,31.07658652717643
98367,39568,17.445092733450586
49915,28645,57.13931686364237
21323,32056,52.123003018025074
6106,15085,17.923557627060745
79468,49937,1.1000940139320154
39796,32461,43.55348729266952
76697,32052,28.57141420117702
68279,11872,66.07435025943391
98827,36099,28.868848517602732
45478,26632,12.5248081528159
4654,4230,19.759278601191436
71871,31905,57.868736588463655
76514,36376,86.57085706385321
57102,27114,14.878667948210943
25398,1940,94.07682266568565
51659,33562,89.60810578514608
67475,49514,51.716373091168805
98699,273,13.203010795093315
13563,44235,82.24867668993834
67314,16947,55.0852943849292
61812,42124,33.92595949767501
91221,46146,66.05347352499558
92368,39537,69.02730729803665
80947,14197,72.79976809656347
14483,22051,40.405316413743485
18927,35342,55.96564932854285
1882,35333,63.133284627096295
30896,49202,11.279582882261955
20106,14253,88.86287981171404
89847,8694,82.35151030475365
28383,5729,50.52999114385564
94852,28224,31.73884705446907
70619,23123,12.676184655835513
80663,38250,14.346232729840224
44174,23886,78.9760447947923
78890,26166,91.90360941560557
14143,10989,47.45446226426793
82821,34312,79.29261976194417
46894,43832,2.8326191622452237
84724,14755,57.976779812918785
52909,5310,50.69919850975352
69291,1417,64.30444624827602
64874,43885,59.21478566517358
89281,39171,13.596116403843782
34501,39860,35.09752019034578
92100,48233,26.216182437568914
53625,31347,66.64637615892381
23758,44387,28.813993023070363
70750,36065,73.29214142528899
62182,38114,81.53762164451256
47404,44849,83.21571526348656
56004,34353,8.095900217625715
84633,20429,4.947709513658618
38393,47860,77.85566471549312
14983,3253,14.68951651474173
16440,242,5.190279546778965
6270,45037,82.01563254269408
10804,31818,94.71748106419342
17536,17276,7.617520842909504
94493,1588,59.23827053092496
8375,43036,30.175963874337754
77436,34188,32.27867123609076
47866,30476,52.2870530640344
12815,15453,44.36586207303082
81784,35323,23.775593297312117
58991,44538,80.29949183271532
45493,14306,87.9666257211817
67404,13670,10.218461082053587
70366,26695,68.27903560987436
43867,25250,98.67431278151065
3591,33247,32.46160126610493
38422,2803,69.7796339578274
96114,25011,85.10384252235434
9128,1542,24.530444103208055
94582,32537,61.93159742888298
43773,46922,15.12760983520378
40243,42250,38.11655329971108
50523,20791,47.7229442812453
10780,5355,33.80839140297871
53770,25823,51.586649808739075
21984,35033,52.93548732089495
18202,32459,14.654891687981934
9799,34924,32.1051106925448
83546,38776,86.47417683600803
86490,7501,30.695413339532465
3981,22559,70.90307555937474
68617,49184,69.09899601829464
7402,6984,51.678779123995874
33276,47939,86.93320321629008
8011,13433,34.21476161250141
56562,41656,8.954225773131675
81733,45204,65.0574113402773
14459,35181,71.32465083298047
4568,24418,8.20611801036528
88526,798,11.550946580390924
70460,510,81.11611132281594
47001,6821,92.63729630292546
54313,8674,36.493088593427565
12297,37921,34.23656610951425
28998,40945,83.89729353198126
62599,27006,48.946979365442076
50309,17107,90.53051674381221
50250,31024,84.16280951633941
38773,22438,46.96606177608133
86133,25578,6.570893016490278
47445,18547,53.327882370270466
96290,25165,31.750977085367463
82341,1440,56.62577446544731
60250,21471,1.3795098627189326
75296,12030,4.536427675635048
91915,26549,1.8522300819750706
98968,7027,1.4435746656492774
9731,34378,31.331102475304842
22616,17429,98.15630857248252
56304,5582,41.93538502936692
62954,36673,38.29121793918917
58662,38029,77.35641835147
63515,15169,48.562114883717165
20835,16709,77.33105036836827
50735,23597,93.39581256803135
61883,42392,49.627201834270245
71900,3313,16.44896595172446
86617,22171,87.20994147490563
76916,22918,46.03474384615497
38666,10662,29.769132420838925
65884,9699,88.05824343204114
12212,23159,77.86137069001515
14043,37735,86.42342332304972
93088,29536,89.65616918131138
30680,45676,2.329933152685496
9832,12701,81.76507206701497
72694,31487,33.02035851036195
61330,30777,37.17657143717247
46527,15379,87.64174161450275
69120,36784,92.45866375154893
13915,24297,81.61599110244249
30035,29292,66.83471397082388
41356,41058,25.63256866187049
19813,6170,92.05897362287742
81703,46228,33.53013018650168
47986,38271,96.51215358612173
45243,24026,58.61360972382414
78896,19921,48.258596056874566
5231,15631,91.18141292867432
14464,27957,55.31539544445893
70313,26971,76.89616977278347
72930,24301,61.83225627997361
45955,11615,7.0645395123189445
87316,25976,58.06166245335108
57808,20851,88.84781505827918
2090,14323,35.357165846048446
22915,14607,15.59365701096536
54129,32627,33.97951479089274
80929,12116,98.23845332083361
58391,43334,3.4610118185801513
8602,49426,91.66826012610785
24227,24291,5.135003218057067
45020,51,73.32872129650757
58708,27393,14.139757952763107
66441,25942,35.70195916182667
81776,42862,53.148739382794616
65995,8581,81.3583708435704
9906,48912,34.96445498391598
56930,27793,88.51896317925659
79374,47053,84.49330279775843
12645,12541,81.86361948302229
80609,25805,1.541636222153701
48804,13298,26.61328829838751
28116,30767,22.79230479357851
45989,43527,42.75505987798751
17584,26054,86.68927283420139
82188,2225,19.691742255890187
42079,2430,23.39373461045101
38705,36443,63.078862962171584
21550,17409,79.70174448383446
42065,6030,9.43355115578758
82354,41878,36.82635181709332
69369,20825,15.873145878266003
35782,47307,56.97285001379761
7567,4770,10.699979737219039
89300,39462,4.674134554317211
87655,1799,42.726867968472945
60245,26053,16.866173043847986
17098,18878,88.21217552418076
82489,27129,45.31291423849461
69569,13666,59.05613269967546
29300,14320,77.62525540603998
